satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
0.7,0.43,3,190,2,0,0,0,marketing,medium
0.39,0.52,2,141,3,0,1,0,management,medium
0.62,0.73,4,195,6,0,0,0,technical,low
0.6,0.7,3,156,2,0,0,0,technical,low
0.37,0.54,2,164,3,0,1,0,support,low
0.22,0.94,6,185,8,0,0,0,sales,medium
0.8,0.71,4,237,3,0,0,0,IT,low
0.44,0.94,4,197,8,0,0,0,accounting,low
0.09,0.86,6,295,4,0,1,0,marketing,low
0.55,0.6,3,200,2,0,0,0,product_mng,medium
0.52,0.72,4,150,3,0,0,0,technical,high
0.69,0.54,2,142,3,0,1,0,IT,low
0.65,0.94,5,268,4,0,0,0,product_mng,low
0.7,0.93,3,222,2,0,0,0,sales,medium
0.34,0.48,2,159,3,0,1,1,sales,high
0.75,0.46,2,113,3,0,0,0,IT,low
0.09,0.86,5,310,4,0,1,0,sales,low
0.6,0.7,3,198,2,0,0,0,sales,medium
0.43,0.49,2,135,3,0,1,0,technical,low
0.5,0.64,4,247,3,0,0,1,sales,medium
0.45,0.42,3,145,2,1,0,0,technical,medium
0.2,0.91,3,268,2,0,0,0,accounting,medium
0.73,0.56,3,267,2,0,0,0,marketing,low
0.62,0.99,4,241,2,1,0,0,sales,medium
0.78,0.71,4,234,2,0,0,0,sales,medium
0.51,0.49,3,273,3,0,0,0,sales,low
0.66,0.56,3,207,2,0,0,0,technical,low
0.53,0.92,3,185,2,0,0,0,marketing,low
0.36,0.56,2,171,3,0,0,0,support,low
0.54,0.97,3,253,2,1,0,0,technical,low
0.54,0.72,4,227,2,0,0,0,sales,low
0.47,0.78,2,204,3,0,0,0,IT,low
0.8,0.97,4,243,4,0,0,0,sales,low
0.38,0.5,2,144,3,0,1,0,support,high
0.23,0.97,5,250,5,0,0,0,sales,low
0.54,0.52,3,167,3,0,0,0,marketing,low
0.8,0.9,2,170,3,0,0,0,marketing,medium
0.69,0.95,4,277,4,0,1,0,sales,medium
0.7,0.6,4,106,3,0,0,0,sales,medium
0.75,0.68,3,211,2,0,0,0,sales,low
0.66,0.83,5,187,2,0,0,0,sales,low
0.63,0.98,4,246,4,0,0,0,technical,medium
0.62,0.51,5,148,2,0,0,0,management,high
0.81,0.55,3,144,5,0,0,0,hr,medium
0.47,0.95,5,119,2,0,0,0,sales,medium
0.58,0.66,3,160,2,0,0,1,sales,medium
0.36,0.48,2,148,3,0,1,0,technical,medium
0.14,0.84,6,297,4,0,0,0,hr,medium
0.76,0.64,3,150,3,0,0,0,sales,medium
0.56,0.61,3,145,2,0,0,0,support,medium
0.48,0.63,3,199,3,1,0,0,marketing,low
0.69,0.67,4,267,3,0,1,0,technical,low
0.47,0.51,3,163,3,0,0,0,sales,low
0.57,0.97,3,198,6,0,0,0,technical,low
0.17,0.72,3,259,3,0,0,0,support,low
0.66,0.83,5,274,3,0,0,0,support,low
0.49,0.68,3,208,2,0,0,0,support,medium
0.51,0.49,4,274,3,0,0,0,technical,low
0.45,1.0,3,186,3,0,1,0,accounting,medium
0.88,0.78,4,186,2,0,0,0,technical,low
0.44,0.69,4,171,3,0,0,0,sales,medium
0.45,0.52,3,146,3,0,1,0,technical,low
0.48,0.51,5,262,3,0,0,0,support,low
0.94,0.65,3,276,3,0,0,0,sales,medium
0.09,0.95,6,170,4,0,1,0,technical,low
0.6,0.71,4,274,6,0,0,0,technical,medium
0.92,0.66,6,293,4,0,1,0,technical,low
0.79,0.94,3,203,5,0,0,0,technical,medium
0.75,0.99,5,160,3,0,0,0,sales,low
0.17,0.89,5,248,3,0,0,0,accounting,low
0.39,0.51,2,148,6,0,1,0,product_mng,medium
0.19,0.88,7,269,5,0,1,0,technical,medium
0.72,0.74,4,186,4,0,0,0,sales,low
0.09,0.92,6,304,4,0,1,0,hr,medium
0.63,0.87,3,177,2,0,0,0,management,medium
0.56,0.9,3,180,2,0,0,0,technical,low
0.75,0.55,3,155,3,0,0,0,marketing,low
0.69,0.55,5,139,3,0,0,0,support,medium
0.51,0.71,4,223,2,0,0,0,support,medium
0.66,0.73,5,293,6,0,0,0,hr,low
0.69,0.7,4,133,3,0,0,0,technical,high
0.36,0.49,2,151,3,0,1,0,sales,low
0.12,0.79,6,177,4,0,1,0,sales,low
0.82,0.85,3,190,4,0,0,0,sales,medium
0.75,0.5,4,223,3,0,0,0,technical,medium
0.1,0.8,6,308,4,1,1,0,sales,low
0.13,0.91,6,278,4,0,1,0,technical,low
0.81,0.64,2,146,3,0,0,0,sales,medium
0.84,0.92,4,190,5,0,0,1,marketing,medium
0.17,0.63,3,257,3,0,0,0,sales,low
0.34,0.97,2,156,3,0,1,0,hr,medium
0.9,0.93,5,272,5,0,0,0,sales,medium
0.35,0.7,3,160,3,0,1,0,technical,medium
0.65,0.61,4,274,3,0,0,0,RandD,medium
0.84,0.72,3,213,10,0,0,0,sales,low
0.72,0.78,3,144,4,0,1,0,product_mng,medium
0.09,0.82,6,297,4,0,1,0,RandD,low
0.8,0.83,6,245,4,0,1,0,sales,low
0.15,0.92,6,196,4,0,1,0,support,low
0.92,0.66,4,268,3,0,0,0,management,high
0.38,0.52,2,139,5,0,1,0,technical,medium
0.68,0.53,4,167,3,1,1,0,technical,low
0.48,0.63,3,116,6,1,0,0,sales,low
0.76,1.0,4,194,3,0,1,0,sales,low
0.6,0.97,4,192,5,0,0,0,sales,medium
0.65,0.9,4,256,2,0,0,0,RandD,medium
0.63,0.47,3,205,2,0,0,0,sales,low
0.36,0.54,2,166,3,0,1,0,accounting,low
0.47,0.67,3,210,2,0,0,0,RandD,medium
0.49,0.55,2,202,3,0,0,0,support,high
0.49,0.63,4,200,2,0,0,0,support,low
0.7,0.48,4,233,3,0,0,0,sales,medium
0.53,0.63,4,203,3,0,0,0,RandD,medium
0.63,0.99,2,247,5,0,1,0,marketing,medium
0.37,0.88,5,183,2,0,0,0,sales,medium
0.64,0.9,4,275,3,0,0,0,support,medium
0.37,0.48,2,270,6,0,1,0,marketing,low
0.84,0.97,4,242,6,0,1,0,technical,medium
0.35,0.57,3,150,3,0,0,0,support,low
0.67,0.5,3,261,2,0,0,0,hr,low
0.54,0.97,4,269,2,0,1,0,sales,low
0.88,0.51,4,207,2,0,0,0,IT,low
0.7,0.57,5,150,3,0,1,0,technical,low
0.51,0.98,4,170,4,1,0,0,technical,low
0.51,0.74,3,184,2,0,0,0,sales,medium
0.57,0.89,3,252,2,0,0,0,sales,low
0.74,0.54,3,186,5,0,0,0,technical,low
0.74,0.98,4,186,2,0,0,0,hr,medium
0.33,0.53,2,146,3,0,1,0,IT,low
0.33,0.51,2,147,3,0,1,0,sales,low
0.63,0.6,5,196,3,0,1,0,technical,low
0.1,0.82,6,296,4,0,0,0,technical,low
0.65,0.54,4,150,3,0,0,0,sales,medium
0.75,0.64,4,216,3,0,0,0,marketing,medium
0.88,0.84,5,144,4,0,1,0,technical,low
0.31,0.54,2,156,3,0,1,0,sales,medium
0.69,0.53,5,167,3,0,0,0,sales,low
0.67,0.66,3,231,3,0,0,0,sales,low
0.72,0.94,4,271,2,0,0,0,support,low
0.71,0.9,5,166,2,0,1,0,sales,low
0.86,0.63,4,198,3,0,0,0,technical,low
0.62,0.48,5,194,2,1,0,0,sales,low
0.18,0.74,5,178,4,0,0,0,technical,low
0.63,0.99,3,148,5,0,0,0,sales,low
0.48,0.49,3,150,2,0,0,0,sales,low
0.47,0.56,4,238,5,0,0,0,sales,medium
0.59,0.47,2,138,3,0,0,0,support,medium
0.64,0.75,3,199,7,1,0,0,support,medium
0.12,0.93,6,241,4,0,1,0,sales,low
0.34,0.64,5,148,3,0,0,0,sales,medium
0.66,0.93,3,188,3,0,0,0,technical,medium
0.82,0.92,4,142,3,0,0,0,hr,low
0.61,0.71,5,253,2,0,0,0,technical,medium
0.41,0.51,5,163,3,0,1,0,sales,medium
0.18,0.95,6,239,4,0,0,0,sales,low
0.1,0.84,7,310,4,1,1,0,technical,low
0.58,0.91,6,246,4,0,0,0,support,low
0.59,0.82,3,143,2,0,0,0,technical,medium
0.11,0.78,6,295,4,0,1,0,sales,medium
0.85,0.56,3,186,3,0,0,0,support,low
0.37,0.66,3,145,3,0,0,0,sales,medium
0.54,0.66,3,218,2,0,0,0,management,high
0.78,0.66,4,230,3,0,0,0,management,low
0.36,0.49,2,149,3,0,1,0,technical,low
0.62,0.89,4,284,5,0,0,0,sales,low
0.49,0.68,3,169,2,0,0,0,sales,medium
0.37,0.5,2,152,3,0,0,0,technical,medium
0.67,0.92,3,279,2,0,0,0,technical,low
0.51,0.56,5,226,2,0,0,0,technical,low
0.17,0.87,7,270,4,0,0,0,accounting,low
0.64,0.57,4,137,3,0,0,0,sales,low
0.13,0.68,3,196,2,1,0,0,sales,low
0.93,0.67,3,202,2,0,0,0,sales,medium
0.39,0.36,5,237,2,0,1,0,sales,low
0.7,0.69,3,190,3,0,0,0,support,low
0.47,0.59,3,160,6,0,0,0,technical,low
0.09,0.89,6,303,4,0,1,0,IT,low
0.62,0.9,4,158,3,0,0,0,hr,low
0.69,0.55,3,151,2,0,0,0,product_mng,medium
0.9,0.63,3,262,2,0,0,0,sales,low
0.92,0.87,4,158,3,0,0,1,hr,high
0.57,0.92,4,260,2,0,0,0,hr,medium
0.4,0.48,2,146,3,0,0,0,accounting,medium
0.81,0.97,5,261,5,0,1,0,marketing,low
0.88,0.91,4,192,2,0,0,0,technical,low
0.62,0.66,3,258,3,0,0,0,technical,medium
0.57,0.69,4,245,3,0,0,0,RandD,high
0.73,0.66,4,141,3,0,0,0,sales,low
0.29,0.9,5,262,3,0,1,0,marketing,low
0.87,0.98,4,164,2,0,0,0,accounting,low
0.95,0.92,3,187,2,1,0,0,accounting,low
0.6,0.7,5,228,2,0,0,0,sales,medium
0.77,0.63,4,269,5,0,0,0,accounting,low
0.66,0.98,4,147,5,0,0,0,marketing,low
0.41,0.55,2,171,2,1,0,0,technical,high
0.44,0.68,4,142,3,0,0,0,sales,low
0.52,0.79,5,269,5,0,0,0,technical,medium
0.48,0.73,4,243,2,0,0,0,sales,medium
0.52,0.76,3,269,2,0,0,0,technical,low
0.61,0.95,4,228,3,0,0,0,IT,low
0.75,0.99,4,156,3,0,0,0,technical,low
0.52,0.85,3,265,4,0,0,0,hr,medium
0.86,0.67,3,144,2,0,0,0,sales,low
0.65,0.88,3,201,2,0,0,0,product_mng,low
0.81,0.99,4,147,5,0,0,0,sales,medium
0.82,0.7,4,269,2,0,1,0,support,low
0.64,0.91,4,151,2,0,0,0,support,low
0.1,1.0,5,264,5,0,1,0,IT,low
0.66,0.74,4,269,3,0,0,0,product_mng,low
0.87,0.95,3,259,2,0,0,0,sales,low
0.72,0.71,3,151,6,0,0,0,accounting,medium
0.55,0.69,3,268,3,0,0,0,sales,medium
0.68,0.43,5,148,2,0,0,1,marketing,medium
0.38,0.48,2,143,3,0,1,0,sales,low
0.09,0.91,7,310,4,0,1,0,technical,medium
0.09,0.79,6,273,4,0,0,0,sales,medium
0.69,0.86,3,253,4,0,0,0,hr,low
0.87,0.89,3,238,2,0,0,0,marketing,medium
0.16,0.99,7,234,5,0,1,0,product_mng,medium
0.39,0.68,2,210,2,0,0,0,IT,low
0.65,0.54,5,255,5,0,0,0,accounting,low
0.49,0.6,3,204,2,1,0,0,sales,medium
0.33,0.64,2,153,3,0,1,0,sales,medium
0.37,0.53,2,146,4,0,1,0,sales,low
0.47,0.5,3,128,2,0,0,0,product_mng,medium
0.69,0.66,5,186,2,0,0,0,sales,medium
0.38,0.48,2,167,3,0,1,0,product_mng,medium
0.61,0.94,4,192,2,1,0,0,sales,low
0.76,0.7,3,151,3,0,1,0,support,medium
0.7,0.7,3,184,2,0,0,0,technical,low
0.5,0.95,3,233,4,0,0,0,sales,low
0.73,0.54,5,174,3,0,1,0,sales,low
0.35,0.53,2,165,3,0,0,0,sales,medium
0.57,0.76,4,137,6,1,0,0,technical,medium
0.52,0.72,4,169,3,0,0,0,IT,low
0.46,0.48,2,154,3,0,1,0,technical,high
0.92,0.67,4,270,4,0,0,0,sales,medium
0.59,0.49,3,127,10,0,0,0,IT,low
0.52,0.96,4,234,3,0,0,0,sales,medium
0.38,0.67,3,240,2,0,0,0,sales,low
0.47,0.98,4,159,3,1,0,0,support,low
0.46,0.93,5,178,2,0,0,0,marketing,low
0.6,0.61,4,185,2,0,0,0,technical,medium
0.61,0.52,3,229,2,1,0,1,management,high
0.66,0.53,2,141,2,0,0,0,support,medium
0.37,0.55,2,140,3,0,1,0,sales,low
0.6,0.87,4,148,2,0,0,0,sales,medium
0.6,0.9,4,268,2,0,0,0,product_mng,medium
0.41,0.54,5,231,3,0,1,1,technical,low
0.87,0.67,4,155,3,0,0,0,support,medium
0.13,0.67,5,249,2,0,0,0,accounting,low
0.29,0.51,2,154,3,0,1,0,marketing,low
0.74,0.55,2,144,2,0,1,0,accounting,low
0.64,0.75,4,196,5,0,0,0,sales,low
0.49,0.59,3,146,3,0,0,0,sales,medium
0.09,0.91,6,277,4,0,1,0,hr,low
0.33,0.97,3,280,3,0,1,0,technical,medium
0.17,0.89,6,268,4,1,1,0,sales,low
0.34,0.48,3,153,3,0,0,0,technical,low
0.63,0.52,4,142,2,0,0,0,sales,low
0.2,0.88,5,209,4,0,0,0,sales,low
0.36,0.51,2,113,3,0,0,0,sales,medium
0.53,0.54,2,144,2,0,1,0,support,medium
0.52,0.99,4,210,3,0,0,0,sales,low
0.66,0.52,3,249,2,0,0,0,sales,low
0.69,0.72,4,244,3,0,0,0,technical,medium
0.56,0.66,3,280,2,0,0,0,marketing,low
0.54,0.97,3,149,3,0,1,0,support,low
0.46,0.52,2,139,5,0,1,0,support,low
0.25,0.98,6,251,4,0,1,0,technical,medium
0.59,0.68,3,204,2,0,0,0,IT,medium
0.7,0.91,4,248,3,0,1,0,RandD,medium
0.67,0.98,4,145,5,0,1,0,technical,medium
0.59,0.54,3,153,5,0,0,0,sales,low
0.18,0.66,2,144,2,0,0,0,sales,low
0.56,0.69,3,269,3,0,0,0,sales,medium
0.73,0.67,4,151,5,0,0,0,sales,low
0.68,0.84,5,236,3,0,0,0,IT,medium
0.54,0.61,4,217,3,0,0,0,hr,low
0.39,0.67,2,144,3,0,1,0,sales,low
0.11,0.71,6,271,6,0,0,0,accounting,low
0.47,0.57,4,164,2,1,0,0,sales,low
0.65,0.89,3,182,6,1,0,0,technical,high
0.17,0.97,4,245,2,0,0,0,support,high
0.11,0.87,6,294,4,1,1,0,sales,low
0.52,0.63,3,211,3,0,0,0,marketing,low
0.16,0.89,5,192,3,0,0,0,support,medium
0.69,0.86,3,191,3,0,0,0,sales,medium
0.74,0.81,3,239,2,0,0,0,sales,medium
0.53,0.76,4,190,2,0,0,0,marketing,low
0.68,0.89,6,274,4,0,0,0,sales,low
0.37,0.51,2,157,3,0,0,0,support,low
0.13,0.98,4,262,5,1,0,0,marketing,low
0.28,0.49,2,146,3,0,1,0,support,low
0.78,0.79,3,160,5,0,0,0,management,high
0.58,0.91,5,221,2,0,0,0,sales,medium
0.35,0.49,2,147,3,0,1,0,support,low
0.67,0.73,4,174,5,1,1,0,support,medium
0.64,0.95,4,184,5,0,0,0,technical,medium
0.14,0.76,6,248,4,0,1,0,sales,low
0.33,0.56,2,146,4,0,1,0,product_mng,low
0.5,0.71,4,172,3,0,0,0,sales,low
0.85,0.66,4,263,2,0,0,0,marketing,low
0.62,0.68,3,189,2,0,0,0,sales,high
0.49,0.73,4,147,5,0,0,0,technical,low
0.13,0.73,6,270,2,0,0,0,sales,high
0.69,0.69,4,212,3,0,0,1,management,medium
0.76,0.9,3,206,3,0,0,0,technical,medium
0.77,0.89,4,163,8,0,0,0,RandD,medium
0.89,0.65,4,264,4,0,0,0,sales,low
0.4,0.55,5,158,2,0,0,0,marketing,low
0.92,0.69,4,136,3,0,0,0,sales,medium
0.59,0.94,4,272,5,0,0,0,technical,low
0.71,0.68,4,230,2,0,0,0,sales,medium
0.45,0.85,4,142,3,1,0,0,sales,low
0.38,0.64,2,153,3,1,0,0,hr,low
0.46,0.68,3,146,3,0,0,0,technical,medium
0.09,0.89,5,155,4,0,1,0,sales,medium
0.36,0.68,3,162,3,0,0,0,marketing,medium
0.57,0.67,4,202,2,0,0,0,RandD,low
0.4,0.53,5,155,3,0,0,1,sales,medium
0.7,0.87,5,234,6,0,0,0,sales,medium
0.5,0.41,4,114,10,0,0,0,sales,medium
0.09,0.98,6,257,5,0,1,0,sales,low
0.15,0.89,4,237,2,0,0,0,sales,medium
0.36,0.5,2,253,3,0,1,0,sales,low
0.55,0.94,3,184,2,0,0,0,sales,low
0.45,0.62,3,269,8,0,0,0,sales,low
0.39,0.51,2,142,5,0,1,0,sales,medium
0.36,0.59,2,154,3,0,1,0,sales,medium
0.5,0.63,3,196,2,1,0,0,support,low
0.53,0.94,3,189,2,0,0,0,marketing,medium
0.65,0.65,2,175,3,0,0,0,sales,low
0.53,0.78,3,263,2,0,0,0,technical,medium
0.51,0.68,4,198,2,0,0,0,sales,medium
0.39,0.54,5,247,3,0,1,0,technical,low
0.72,0.66,3,175,10,0,0,0,management,high
0.68,0.5,5,178,3,0,0,0,sales,medium
0.33,0.51,2,145,3,0,1,0,sales,low
0.68,0.53,3,267,4,0,0,0,sales,low
0.25,0.87,5,304,5,0,1,0,marketing,medium
0.09,0.94,7,305,4,0,1,0,support,low
0.09,0.93,7,299,4,0,0,0,sales,low
0.39,0.63,4,157,3,1,0,0,technical,low
0.37,0.6,4,219,3,0,0,0,support,low
0.65,0.98,5,261,2,0,0,0,technical,medium
0.34,0.47,2,172,3,0,1,0,sales,low
0.09,0.71,3,200,2,0,0,0,sales,low
0.71,0.67,4,202,3,0,0,0,product_mng,medium
0.9,0.68,5,207,2,1,0,0,IT,low
0.46,0.52,4,141,3,0,0,0,sales,medium
0.55,0.74,3,142,3,0,0,0,technical,low
0.37,0.49,2,167,3,0,1,0,technical,medium
0.48,0.68,4,269,10,1,0,0,sales,low
0.64,0.79,3,174,2,0,0,0,sales,medium
0.17,0.92,6,264,2,0,0,0,IT,low
0.36,0.47,2,151,3,0,1,1,sales,medium
0.94,0.54,3,140,2,0,0,0,IT,low
0.55,0.77,3,172,3,0,0,0,technical,low
0.84,0.9,5,198,2,0,0,0,sales,low
0.75,1.0,5,269,5,0,0,0,sales,low
0.69,0.86,5,254,5,1,0,0,sales,low
0.12,0.84,4,267,4,0,0,0,technical,low
0.67,0.92,4,233,2,0,1,0,support,medium
0.34,0.46,4,166,3,0,0,0,sales,medium
0.66,0.76,5,267,4,1,0,0,technical,low
0.38,0.65,5,237,8,0,0,0,RandD,medium
0.64,0.59,4,161,3,0,0,0,marketing,low
0.6,0.55,5,221,5,0,0,0,sales,low
0.81,0.71,5,264,5,0,0,0,technical,high
0.56,0.7,3,190,2,0,0,0,technical,medium
0.09,0.86,6,306,4,0,1,0,technical,low
0.84,0.5,4,235,5,0,0,0,sales,medium
0.1,0.9,6,310,4,0,1,0,sales,low
0.48,0.45,4,185,4,0,0,0,sales,low
0.26,0.43,4,232,3,1,0,0,marketing,medium
0.7,0.9,5,267,2,0,0,0,sales,medium
0.12,0.9,3,178,2,1,0,0,sales,low
0.78,0.94,4,217,2,0,0,0,marketing,medium
0.57,0.51,3,146,6,1,0,0,sales,medium
0.33,0.5,2,148,3,0,1,0,sales,low
0.51,0.42,2,149,5,0,0,0,sales,medium
0.93,0.63,5,241,3,0,0,0,sales,low
0.26,0.54,3,230,10,0,0,0,accounting,low
0.37,0.49,2,160,3,0,1,0,technical,medium
0.45,0.86,5,150,3,0,1,0,hr,low
0.57,0.99,4,222,5,0,0,0,sales,medium
0.66,0.51,5,140,3,0,1,0,support,low
0.43,0.58,2,136,2,0,1,0,sales,low
0.44,0.57,3,140,3,0,0,0,hr,low
0.39,0.53,2,141,5,0,1,0,technical,low
0.46,0.55,5,135,3,0,1,0,support,medium
0.09,0.91,7,238,2,1,1,0,technical,low
0.46,0.65,4,230,4,0,0,0,sales,low
0.73,0.97,4,267,3,0,0,0,IT,low
0.32,0.48,2,159,3,0,0,0,sales,medium
0.62,0.54,4,242,4,0,0,0,sales,low
0.19,0.99,4,251,4,0,0,0,RandD,medium
0.59,0.95,3,253,4,0,1,0,sales,low
0.52,0.52,5,249,3,0,0,0,technical,low
0.4,0.52,2,150,3,0,1,0,technical,medium
0.46,0.65,4,214,2,0,0,0,marketing,high
0.1,0.81,7,305,5,0,1,0,technical,low
0.57,0.9,4,268,2,0,0,0,sales,high
0.81,0.61,4,189,5,0,0,0,sales,low
0.72,0.94,4,208,2,0,1,0,sales,medium
0.65,0.78,3,187,3,1,0,0,hr,low
0.52,0.68,3,118,3,1,0,0,technical,low
0.56,0.59,3,167,3,0,0,0,technical,medium
0.6,0.64,4,186,3,0,0,0,sales,high
0.09,0.78,7,301,4,0,1,0,product_mng,low
0.58,0.72,5,258,3,0,0,0,technical,low
0.7,0.53,3,209,3,0,0,0,accounting,low
0.58,0.65,5,165,3,0,0,0,technical,low
0.82,0.93,5,233,3,0,0,0,IT,low
0.63,0.55,2,142,3,0,0,0,support,medium
0.63,0.97,4,147,5,1,0,0,sales,low
0.82,0.54,5,246,6,0,0,0,technical,medium
0.13,0.88,6,269,4,0,1,0,product_mng,low
0.82,0.48,3,149,3,0,1,0,support,low
0.52,0.87,4,257,2,0,0,0,sales,low
0.66,0.53,2,153,3,0,0,0,technical,low
0.55,0.69,4,168,3,1,0,1,marketing,low
0.62,0.99,3,226,5,0,0,0,sales,low
0.39,0.48,2,140,3,0,1,0,marketing,low
0.44,0.96,2,142,3,0,0,0,technical,low
0.39,0.51,2,122,3,0,0,0,marketing,medium
0.36,0.4,2,144,3,0,1,0,sales,medium
0.49,0.65,3,221,3,0,0,0,IT,low
0.5,0.65,3,201,2,0,0,0,accounting,low
0.35,0.51,2,145,3,0,0,0,sales,low
0.69,0.73,5,206,3,0,0,0,sales,medium
0.87,0.69,4,222,2,0,0,0,sales,high
0.5,0.68,4,272,4,0,0,0,technical,low
0.22,0.76,4,196,2,0,0,0,technical,low
0.66,0.86,5,241,3,0,1,0,RandD,medium
0.63,0.8,5,238,4,0,0,0,marketing,low
0.48,0.53,3,197,3,0,0,0,sales,low
0.6,0.83,4,233,3,0,0,0,marketing,low
0.5,0.7,4,247,2,0,0,0,accounting,low
0.72,0.9,5,258,2,0,0,0,technical,low
0.53,0.51,2,146,3,0,1,0,accounting,low
0.38,0.55,2,159,3,0,1,0,technical,medium
0.66,0.55,2,162,3,0,0,0,sales,low
0.93,1.0,3,193,3,0,0,0,sales,medium
0.88,0.92,4,262,5,0,0,0,sales,low
0.18,0.91,6,207,4,1,0,0,accounting,low
0.69,0.88,4,213,5,1,0,0,marketing,low
0.11,0.93,6,263,5,0,1,0,support,low
0.75,0.53,3,178,4,1,0,0,support,low
0.67,0.9,3,231,2,0,0,0,technical,low
0.49,0.49,3,179,2,0,0,0,sales,low
0.59,0.53,4,136,3,0,0,0,sales,low
0.42,0.56,2,188,3,0,1,0,sales,medium
0.13,0.97,7,249,5,0,1,0,hr,medium
0.67,0.57,4,245,3,0,0,0,sales,low
0.52,0.56,4,223,3,0,0,0,RandD,medium
0.39,0.51,2,135,5,0,1,0,sales,low
0.11,0.75,4,273,4,0,0,0,technical,low
0.72,0.81,5,218,6,0,0,0,marketing,medium
0.79,0.55,5,160,6,0,0,0,product_mng,medium
0.73,1.0,4,196,3,0,0,0,IT,medium
0.11,0.96,6,267,4,0,1,0,sales,low
0.81,0.96,5,143,5,0,1,0,sales,medium
0.71,0.55,4,249,7,0,0,0,technical,medium
0.78,0.91,4,270,2,0,0,0,accounting,low
0.95,0.64,5,138,3,0,1,0,sales,low
0.66,0.92,6,256,4,0,1,0,technical,medium
0.51,0.52,2,144,3,0,0,0,sales,medium
0.33,0.49,2,152,3,0,1,0,sales,low
0.57,0.93,3,192,2,0,0,0,sales,low
0.72,0.7,3,226,3,0,0,0,hr,medium
0.21,0.73,5,220,2,0,0,0,sales,low
0.79,0.65,4,202,2,0,0,0,sales,low
0.61,0.65,3,195,2,0,0,0,technical,low
0.71,0.71,5,192,3,0,0,0,IT,low
0.6,0.88,5,243,2,0,0,0,technical,low
0.09,0.86,6,306,4,0,1,0,sales,low
0.16,0.92,6,187,4,0,1,0,technical,medium
0.5,0.98,3,272,2,1,0,0,sales,medium
0.38,0.81,4,229,5,0,1,0,sales,low
0.62,0.92,3,194,3,0,0,0,management,high
0.19,0.82,4,265,5,0,0,0,technical,low
0.79,0.96,5,258,5,0,1,0,hr,low
0.92,0.82,5,267,5,0,0,0,IT,medium
0.7,0.91,4,240,2,1,0,0,technical,medium
0.47,0.68,4,146,5,0,0,0,RandD,low
0.11,0.71,4,235,4,0,0,0,sales,low
0.82,0.86,5,260,5,0,1,0,hr,medium
0.6,0.69,4,182,5,0,0,0,accounting,low
0.44,0.91,2,193,2,1,0,0,technical,low
0.48,0.55,2,160,3,0,1,0,hr,medium
0.65,0.52,5,229,3,0,0,0,management,high
0.12,0.87,6,292,2,0,0,0,sales,high
0.48,0.99,3,224,3,0,1,0,IT,low
0.36,0.43,2,142,3,0,0,0,sales,medium
0.54,0.52,3,177,3,1,0,0,accounting,low
0.12,0.78,4,188,2,0,0,0,marketing,low
0.78,0.98,3,141,5,0,1,0,hr,low
0.45,0.66,3,185,2,0,0,0,sales,medium
0.37,0.59,2,171,3,0,0,0,sales,medium
0.79,0.82,3,240,5,0,0,0,technical,low
0.72,0.9,7,274,5,0,1,0,product_mng,low
0.09,0.92,6,290,4,0,1,0,technical,medium
0.57,0.99,5,177,7,0,0,0,support,low
0.85,0.83,4,253,3,0,0,0,technical,high
0.46,0.66,4,167,2,0,0,0,sales,high
0.6,0.81,3,242,4,0,0,0,support,low
0.17,0.58,3,259,2,0,0,0,accounting,low
0.61,0.49,3,166,2,0,0,0,technical,medium
0.32,0.59,2,117,3,0,1,0,RandD,low
0.53,0.54,3,167,2,0,0,0,technical,high
0.44,0.55,2,136,3,0,0,0,management,high
0.33,0.94,5,148,3,0,1,0,support,low
0.63,0.74,4,172,2,1,0,0,technical,medium
0.62,0.96,4,271,5,0,0,0,support,low
0.35,0.53,2,146,3,0,1,0,support,low
0.39,0.63,4,230,2,0,0,0,accounting,low
0.6,0.5,3,189,2,0,0,0,technical,medium
0.29,0.62,2,144,3,0,0,0,sales,medium
0.87,0.53,3,224,2,0,0,0,sales,medium
0.74,0.42,4,228,2,0,0,0,sales,medium
0.89,0.91,5,231,5,1,0,1,technical,low
0.09,0.82,6,235,4,0,1,0,sales,low
0.85,0.75,4,248,3,0,0,0,accounting,low
0.78,0.7,2,134,4,0,0,0,technical,low
0.13,0.89,6,282,5,0,0,0,support,low
0.77,0.94,5,272,5,1,0,0,sales,low
0.48,0.58,2,164,3,0,0,0,technical,low
0.88,0.51,5,224,3,0,0,0,sales,high
0.37,0.5,2,139,3,0,1,0,sales,medium
0.5,0.52,4,233,2,0,0,0,sales,medium
0.69,0.92,3,265,3,0,0,0,technical,medium
0.61,0.69,3,244,2,0,0,0,sales,medium
0.47,0.66,4,183,2,0,0,0,technical,low
0.65,0.86,4,268,2,1,0,0,product_mng,low
0.66,0.82,4,268,2,0,0,0,sales,medium
0.57,0.78,4,272,2,0,0,0,technical,low
0.66,0.91,4,255,2,0,0,0,IT,medium
0.53,0.5,3,194,3,0,0,0,sales,low
0.55,0.6,3,257,2,0,0,0,sales,medium
0.69,0.63,3,259,3,0,0,0,hr,low
0.69,0.55,5,233,6,0,0,0,technical,medium
0.6,0.56,5,158,3,0,0,0,accounting,medium
0.69,0.63,5,226,5,0,0,0,accounting,low
0.49,0.78,4,245,3,0,0,0,sales,low
0.23,0.88,5,275,5,0,0,0,hr,low
